aspect,opinion,count
woman,pre-wonder,1
villains,quintessential,1
idea,intriguing,1
actress,pinched,1
argento,sadistic,1
beauty,visceral,1
performances,engaging,1
throwback,entertaining,1
drama,drug-mule-in-winter,1
reckoning,personal,1
america,wild,1
hanson,mmmbop-ish,1
movie,terrific,1
tale,true-life,1
arms,hip-geek,1
plot,overall,1
door,next,1
album,last,1
feat,hard,1
classic,camp,1
drama,dull,1
style,melodramatic,1
thing,embarrassing,1
noises,hearing,1
caution,much,1
lust,little,1
horror,great,1
name,marketable,1
debate,congressional,1
blonde,soignée,1
star,girl,1
overlength,extreme,1
mood,bi-polar,1
pack,scat,1
miss,definitive,1
partner,sparring,1
time,prime,1
face,chiseled,1
epic,anti-war,1
cast,impressive,1
events,real-life,1
movie,fantastic,1
cinematography,black-and-white,1
mood,pure,1
concept,same,1
carnage,creative,1
superhero,great,1
territory,loaded,1
solutions,witty,1
problems,vexing,1
charisma,real,1
dehumanization,total,1
force,stunning,1
comedy,cat-based,1
race,american,1
fellowes,julian,1
action,nonstop,1
production,imaginative,1
style,cool,1
material,pulpy,1
mount,counter-stratagems,1
density,overplotted,1
world-weariness,poignant,1
brings,pike,1
grittiness,persuasive,1
kind,own,1
dogs,straw,1
fuse,deliberate,1
home,climactic,1
humor,low-rent,1
chases,high-speed,1
favor,bigger,1
work,masterful,1
drama,complex,1
visuals,sumptuous,1
awareness,adolescent,1
spy,tepid,1
jolt,occasional,1
flair,visual,1
threads,stronger,1
question,key,1
witty,original,1
jude,two-year-old,1
hart,kevin,1
wisecracks,drive-by,1
mishmash,odd,1
message,much,1
cornball,much,1
action,pure,1
flavor,new,1
devil,sexy,1
form,new,1
watch,unforgettable,1
mimic,defective,1
comedy,jet-black,1
sensibility,unique,1
improvement,slight,1
sequel,previous,1
over-reliance,continued,1
plot,repetitive,1
mystery,biggest,1
echo,structural,1
story,back,1
promises,titular,1
film,foreign,1
story,slow-moving,1
reasons,good,1
heart,enough,1
script,weak,1
characters,unsympathetic,1
plot,nonsensical,1
bore,major,1
space,inner,1
landscape,internal,1
image,transmuted,1
evans,],1
cat,one-eyed,1
math,much,1
look,inane,1
stars,lead,1
fiction,feel-good,1
kind,depressing,1
one,next,1
trip,nostalgia,1
effort,red-blooded,1
gags,cheap,1
tone,consistent,1
flag,white,1
response,appropriate,1
comedy,miss,1
charm,boyish,1
career,acting,1
parody,gay,1
movies,airplane-disaster,1
words,bad,1
mix,near-perfect,1
characters,fresh,1
voices,well-cast,1
plot,fantasy-adventure,1
kids,little,1
layers,dramatic,1
moments,add-on,1
whole,cohesive,1
marvel,second-tier,1
paycheck,decent,1
work,much,1
point,same,1
chick,stereotypical,1
version,intellectual,1
jennifer,other,1
quantum,worst,1
bouffant,boisterous,1
type,alcoholic,1
director,competent,1
effects,good,1
climax,sordid,1
intention,evident,1
grindhouse,irresponsible,1
fable,inventive,1
lump,misshapen,1
plays,sidibe,1
side,many,1
heart,familial,1
air,hot,1
thriller,guns-blazing,1
drama,code-cracking,1
amadora,direção,1
consegue,não,1
estabelecer,ou,1
aprendeu,não,1
suspense,trumped-up,1
dialogue,snappy,1
beauty,gogh-inspired,1
warriors,wheat-field,1
agriculture,modern,1
credits,final,1
section,initial,1
documentary,second,1
sake,goodness,1
scene,pop-up,1
mileage,more,1
bumps,many,1
moments,ponderous,1
lena,21-year-old,1
sizzle,neal,1
resemblance,physical,1
performance,breakout,1
snake,black,1
number,little,1
times,different,1
plane,soul,1
mood,right,1
company,wrong,1
yeller,old,1
objective,initial,1
attempt,interesting,1
perspectives,additional,1
niche,particular,1
opportunity,wasted,1
instincts,worst,1
contrivance,cornball,1
looks,earth,1
kane,citizen,1
cross,little,1
suspects,usual,1
snort,heady,1
haggis,lukewarm,1
broth,piping-hot,1
feature,13th,1
shoulders,hair-covered,1
garson,lively,1
blonde,'dumb,1
self-regard,mighty,1
adventure,spirited,1
effects,dazzling,1
score,splendid,1
family,overwrought,1
grabsky,phil,1
trilogy,fine,1
composers,classical,1
successor,worthy,1
meditation,witty,1
exhibit,own,1
comedy,good-natured,1
heroin,geek,1
parody,dead-on,1
ambivalence,stark,1
overacting,aggressive,1
films,cheapest,1
hip,few,1
time,neat,1
dog,pre-packaged,1
adults,dull-witted,1
end,lower,1
programmer,drive-in,1
standards,b-flick,1
form,experiential,1
director,taiwan-born,1
engine,perpetual,1
cynicism,toxic,1
harley,indomitable,1
panel,honorable,1
policier,urban,1
nobbs,albert,1
deals,pariah,1
way,different,1
god,dear,1
movie,silly,1
film,small-bore,1
turkey,golden,1
cover,new,1
series,beloved,1
features,previous,1
commentary,scathing,1
portions,persuasive,1
reason,little,1
event,horrible,1
ideas,basic,1
take,different,1
pressure,professional,1
force,subtle,1
lifetime,ludicrous,1
romp,family-friendly,1
production,slick,1
chunk,oddball,1
claim,biggest,1
charlie,frothy,1
buttons,requisite,1
redux,unnecessary,1
insight,new,1
life,troubled,1
facet,underexposed,1
legacy,musical,1
characters,fascinating,1
essence,adventurous,1
filming,sixth,1
version,compelling,1
film,dull,1
threequel,intense,1
tale,goofy,1
underdog,air-drumming,1
story,gym-rat,1
powder,vivid,1
dreams,resurrected,1
example,worst,1
anarchy,shaky-cammed,1
heart,beating,1
disappointment,overall,1
laughs,sporadic,1
vision,rose-colored,1
eyes,european,1
life,hectic,1
decisions,creative,1
mechanics,conventional,1
time,little,1
style,faux-documentary,1
story,ebullient,1
etching,careful,1
escapism,pure,1
guys,good,1
audience,same,1
schoolchildren,disadvantaged,1
intimate,intensely,1
experience,personal,1
possibilities,crime-fighting,1
mammals,small,1
fans,open-minded,1
tonic,pre-holiday,1
visuals,gorgeous,1
elements,gangster,1
media,social,1
woman,young,1
hbo,long-running,1
quality,positive,1
revitalization,good-hearted,1
fulfillment,wish,1
film,long,1
plot,fish-out-of-water,1
characters,tiny,1
release,recent,1
craven,wes,1
airline,creepy,1
air,unnecessary,1
girls'-night-out,ultimate,1
world,outside,1
mixture,saccharine,1
comedy,broad,1
pathos,obvious,1
regularity,consistent,1
wonders,technical,1
jordan,neil,1
money,less,1
films,bittersweet,1
devoid,utterly,1
originality,real,1
effects,clumsy,1
material,speculative,1
integrity,ultimate,1
score,wistful,1
zobel,[,1
dose,good,1
expressionism,subversive,1
plot,original,1
stefano,joseph,1
thriller,junk-food,1
script,ham-fisted,1
documentary,empty-headed,1
songs,great,1
adaptation,lacklustre,1
piece,genre,1
updates,extensive,1
fantasy,original,1
debts,enormous,1
dragon,previous,1
film,easy-going,1
profundity,deeper,1
adaptation,watered-down,1
madness,pathetic,1
composite,deformed,1
anonymity,total,1
hitchcock,excellent,1
script,original,1
effect,ripple,1
filmmaker,observant,1
invasion,alien,1
shots,cool,1
setting,grim,1
atmosphere,nightmarish,1
put,beliefs,1
films,smartest,1
actor,underused,1
portrait,complex,1
movies,science-fiction,1
cinema,modern,1
vibe,pansexual,1
visuals,artificial,1
policies,conflicting,1
singing,own,1
yarn,great,1
politics,fierce,1
wasteland,uninhabited,1
cgi,shoddy,1
actors,smug,1
expression,full-throated,1
state,general,1
concept,radical,1
comedy,important,1
allen,woody,1
gosling,ryan,1
bank,motorcycle-daredevil,1
element,strongest,1
drama,three-part,1
lines,specific,1
retread,yo-ho-wholesome,1
timing,unerring,1
delight,metaphysical,1
searching,come,1
net,wide,1
mythology,thoughtful,1
policeman,single,1
crime,umpteen,1
creatures,immense,1
prequel,superfluous,1
counterpart,meagre,1
feature,first-time,1
rein,tight,1
dynamism,such,1
attempt,calculated,1
detachment,amused,1
exploration,deeper,1
actress,size-2,1
piece,subtle,1
compositions,classical,1
chopin,frėdėric,1
folklore,scottish,1
title,buffy-like,1
monster,low-budget,1
musical,full-blown,1
abstract,certain,1
quality,essential,1
artists,great,1
desert,manhunt-in-the-african,1
picture,genre,1
surprises,few,1
depth,emotional,1
moments,beautiful,1
reality,solid,1
war,modern-day,1
crossness,persistant,1
dismay,headmistressy,1
suspense,fresh,1
kills,grisly-creative,1
audiences,younger,1
achieves,anderson,1
romance,modern,1
package,derivative,1
attempt,misguided,1
premises,incompatible,1
matchmaking,romantic,1
dispair,imprisoned,1
sequel,only,1
picture,best,1
romance,dystopian,1
netherworld,scary,1
loughlin,lori,1
satire,redemptive,1
male,self-deluding,1
rope,enough,1
story,eternal,1
tale,simple,1
stops,melodramatic,1
history,thai,1
thriller,sci-fi,1
piece,fine,1
trembles,mulligan,1
son,unfortunate,1
sports,inspirational,1
eyes,fresh,1
underdog,american,1
costumes,campy,1
performances,confused,1
script,lame,1
slickers,'city,1
guy,old,1
fantasy,ultimate,1
skills,documentary-making,1
interests,aesthetic,1
think,i,1
soul,beautiful,1
inflections,vocal,1
fling,youthful,1
approach,unvarnished,1
power,considerable,1
performance,remarkable,1
task,tougher,1
kind,different,1
action,historical,1
script,decent,1
fight,violent,1
performances,terrific,1
clichs,war-game,1
scenarios,doomsday,1
noir,modern,1
portrait,compelling,1
sense,own,1
cross,hyperactive,1
races,wacky,1
romance,dramatic,1
hit,real,1
pp,third,1
ii,black,1
lukewarm,little,1
chord,bitter,1
basketball,stand-up-and-cheer,1
version,live-action,1
story,true-crime,1
stew,absurdist,1
tensions,petty,1
dynamics,quasi-nietzschean,1
colony,tiny,1
islands,galapagos,1
thrills,palpable,1
flick,detective,1
jokers,impractical,1
question,momentous,1
classic,ultimate,1
tale,whole,1
connection,familial,1
crimes,possible,1
dion,celine,1
courtroom,midwestern,1
schreiber,liev,1
action,affirmative,1
carroll,elizabeth,1
documentary,new,1
love,life-long,1
cooking,mexican,1
rewrites,more,1
films,sci-fi,1
fire,comedic,1
bravado,outrageous,1
invention,mesmerising,1
[,bad,1
vehicle,soggy,1
mode,b-movie,1
sound,expressionistic,1
concessions,few,1
thud,lethal,1
culture,popular,1
giger,inspired,1
outing,pedestrian,1
brilliance,implacable,1
reflection,spiritual,1
rate,criminal,1
substance,narrative,1
movie,wispy,1
atmosphere,oppressive,1
island,enjoyable,1
universes,moral,1
twists,deft,1
kids,confused,1
adults,self-obsessed,1
episode,joyless,1
sight,repetitious,1
movie,formulaic,1
s,*,1
war-satire,anti-establishment,1
cast,fantastic,1
style,abundant,1
mystery,underwhelming,1
neo-noir,necessary,1
artists,various,1
development,historical,1
form,art,1
way,clinical,1
suburbia,all-white,1
jones,alethea,1
plot,crater-sized,1
action,top,1
achievement,magnificent,1
],cooper,1
movie,all-star,1
onscreen,momentous,1
film,necessary,1
performances,memorable,1
portman,natalie,1
obsession,modern,1
decision,wise,1
source,outdated,1
sloppiness,narrative,1
gags,many,1
gregory,screenwriter-director,1
diet,vegan,1
set,small,1
overdrive,stylistic,1
bird,painted,1
spinoff,video-game,1
movie,suspense,1
coincidence,outrageous,1
reboot,welcome,1
franchise,troubled,1
steinfeld,hailee,1
abstract,deliberately,1
material,manipulative,1
characters,recognizable,1
sets,spectacular,1
look,original,1
vii-ix,episodes,1
percentage,good,1
stettner,patrick,1
direction,confident,1
rinzler,lisa,1
cinematography,ominous-to-spooky,1
realization,visual,1
piece,theater-of-the-mind,1
shark,sharp-toothed,1
rein,free,1
desires,murderous,1
tank,fish,1
greene,graham,1
narrative,entire,1
road,long,1
gigolo,american,1
contradictions,sophisticated,1
patricia,[,1
catharsis,audience-satisfying,1
amusing,darkly,1
comedy,australian,1
side,physical,1
superstar,genre,1
blake,late,1
improvements,vast,1
writers,most,1
road,last,1
hamburg,vital,1
paints,],1
portrait,strong,1
discussions,long,1
process,artistic,1
points,political,1
lunch,long,1
feature,third,1
breakthrough,real,1
humor,physical,1
times,such,1
times,half-a-dozen,1
turtles,ninja,1
experiment,multi-metaphorical,1
life,private,1
press,hungry,1
phony,utterly,1
effect,unnecessary,1
sentiment,spurious,1
piece,new,1
cornish,abbie,1
armada,spanish,1
raunchy,],1
documentary,unconventional,1
tribute,fitting,1
subject,innovative,1
candidate,prime,1
couple,diverting,1
entertainment,enjoyable,1
zaillian,steve,1
penn,sean,1
hangin,kree,1
side,earthbound,1
intentions,cruel,1
comedy,under-inspired,1
dubliners,all-too-ordinary,1
desperation,not-so-quiet,1
themes,sturdy,1
snap,sitcom-y,1
collaboration,fruitful,1
films,idiosyncratic,1
message,simplistic,1
screen,normal-sized,1
world,mad,1
kid,wimpy,1
release,official,1
charmer,absolute,1
girl,rebellious,1
characters,beloved,1
anger,righteous,1
boil,full,1
work,shattering,1
punching,intellectual,1
truth,awful,1
remake,pointless,1
entertainment,genuine,1
version,satisfactory,1
melodrama,character-driven,1
times,countless,1
jambalaya,scrumptious,1
elements,delectable,1
bum,neverending,1
idea,general,1
amount,certain,1
male-anxiety,nonsensical,1
cunning,sexualized,1
optimism,infectious,1
ones,straight,1
results,mixed,1
resistance,actual,1
production,handsome,1
danish,expensive,1
move,brilliant,1
runtime,entire,1
snags,few,1
channel,syfy,1
terrence,interstitial,1
sensationalism,occasional,1
year,new,1
people,struck,1
conflict,predictable,1
part,first,1
feisty,sovereign,1
confess,i,1
stupidity,rampant,1
adult,outrageous,1
message,charming,1
gordon-levitt,joseph,1
potential,limitless,1
audiences,general,1
biochemistry,complex,1
way,better,1
erase,dry,1
=,second-billing,1
actions,inexplicable,1
coincidences,dubious,1
treat,rare,1
means,ambiguous,1
unfolds,nebraska,1
thread,deep,1
way,predetermined,1
scares,good,1
kills,solid,1
level,emotional,1
day-lewis,daniel,1
flame,tragicomic,1
band,seminal,1
afterlife,fan-made,1
success,long-delayed,1
thriller,late-night,1
film,exciting,1
housewives,real,1
wives,merry,1
mix,incongruous,1
actress,greatest,1
kick,undeniable,1
fun,major,1
sequel,second,1
way,good,1
film,put-together,1
gayton,tony,1
misjudgment,crucial,1
changes,total,1
notch,top,1
indie,canadian,1
creature,amazing,1
design,sound,1
clarity,finding,1
crossroads,professional,1
melodrama,stilted,1
shot,single,1
lifestyle,glamorous,1
stereotype,ooga-booga,1
manner,different,1
vogue,current,1
difficulty,extraordinary,1
films,early,1
patriotism,hollow,1
flaw,biggest,1
expression,enough,1
moments,action-sequence,1
overload,sensory,1
battle,losing,1
society,corrupt,1
film,likable,1
eye,terrific,1
charge,i,1
goldwyn,tony,1
assistance,ineffective,1
duties,comic,1
whine,high-pitched,1
geographic,national,1
dopey,flat-out,1
torture,dragged-out,1
slam,grand,1
year,same,1
blancheet,cate,1
characters,colorful,1
navajo,unsung,1
monty,full,1
creativity,enough,1
audiences,young,1
piece,self-indulgent,1
trap,clap,1
moner,lead,1
formula,id4,1
film,shot,1
joke,old,1
minutes,thirty,1
entertainment,spectacular,1
message,heartening,1
day,big,1
child,accused,1
veneer,uncomfortable,1
ideas,debate-fueling,1
movies,must-see,1
mess,cliché-riddled,1
blandness,special,1
owls,mechanical,1
emphasis,heavy-handed,1
stuff,emotional,1
covers,manhole,1
questions,unanswered,1
medicine,green,1
looks,elizabethtownalways,1
novels,maclean,1
farrell,colin,1
dog,old,1
tricks,new,1
pitch,late,1
snapshot,poignant,1
life,ethnic,1
depictions,dubious,1
performance,touching,1
beach,piss-poor,1
reading,worth,1
ideas,robust,1
twist,unique,1
grounding,realistic,1
plot,funny-to-treacly,1
hero,human,1
world,dark,1
story,sub-par,1
film,unpretentious,1
proclamation,pacifist,1
airs,sinful,1
experience,detached,1
amblin,future,1
vitória,uma,1
dois,qual,1
descobrem,se,1
pelo,um,1
performance,incompetent,1
actress,no-talent,1
mess,derivative,1
franchises,maddening,1
wiseman,len,1
anomie,greasy,1
nostalgia,double-edged,1
display,acrobatic,1
spectacle,violent,1
flatpack,slick,1
precision,fast-twitch,1
romp,warm-hearted,1
agitprop,incendiary,1
atrocity,modern,1
reader,marx-engels,1
status,its-good,1
plotting,idiotic,1
acting,bad,1
brainteaser,brain-dead,1
ripostes,dull,1
performance,fascinating,1
whole,convincing,1
plucking,shameless,1
blandness,self-satisfied,1
piece,fictional,1
soul,corrupt,1
soul,dark,1
premise,sci-fi,1
drivel,sci-fi,1
dank,more,1
sets,trash-strewn,1
chemistry,great,1
trilogy,new,1
foundation,predictable,1
laughs,many,1
accidents,ecological,1
disasters,full-blown,1
impact,ongoing,1
suit,fat,1
directing,top,1
dcom,latest,1
situations,too-familiar,1
rotten,dirty,1
praise,faint,1
points,historic,1
find,biggest,1
thespian,emotional,1
rollercoaster,emotional,1
transformation,political,1
banality,thematic,1
homilies,crash-like,1
film,honest,1
turn,exceptional,1
object,gorgeous,1
game,conservative,1
franchise,entire,1
scope,surprising,1
reinvention,ready,1
alien,whole,1
contribution,artistic,1
heroic,actual,1
energy,uninhibited,1
inkling,subtle,1
facts,actual,1
pleasures,chief,1
hallows,deathly,1
lifeless,utterly,1
tourists,first-time,1
dupieux,quentin,1
cops,wrong,1
hollywood,first,1
case,good,1
fishing,remote,1
shortcomings,own,1
production,run-duck-and-repeat,1
news,good,1
stooges,old,1
camp,good,1
tale,universal,1
thriller,seductive,1
failure,interminable,1
filmmaker,prolific,1
focus,unwavering,1
performance,solid,1
tone,buoyant,1
life,millennial,1
angeles,los,1
affection,clean,1
city,sunny,1
center,emotional,1
drama,straight-ahead,1
blaxploitation,bitter,1
scene,great,1
right,immoral,1
kudrow,lisa,1
films,various,1
mothering,important,1
collection,disagreeable,1
specimens,vile,1
motion,single,1
way,worst,1
fright,fast-paced,1
change,social,1
drama,coming-of-age,1
moment,exact,1
tension,ferocious,1
dimension,character,1
hell,whole,1
teenage,trashy,1
material,lurid,1
purposes,dramatic,1
bid,failed,1
quirkiness,high,1
joe,high-profile,1
howlerama,showgirls,1
fall,worse,1
reviw,full,1
premise,tense,1
tricks,familiar,1
dessen,sarah,1
garage,'60s,1
ode,latest,1
friday,good,1
succession,sluggish,1
ride,vivid,1
reminder,spirited,1
traditions,cultural,1
punch,single,1
laughter,genuine,1
cinema,israeli,1
comedy,wry,1
culture,initial,1
band,egyptian,1
town,israeli,1
feature,stunning,1
dark,audacious,1
politics,sexual,1
family,dysfunctional,1
honesty,fierce,1
hans,norwegian,1
moland,petter,1
sidelines,dramatic,1
purpose,little,1
flick,buddy-buddy,1
film,cohesive,1
matchstick,[,1
lists,10-best,1
look,jolting,1
ears,outsize,1
caricature,bad,1
actors,well-lit,1
screenplay,toned,1
assumptions,inconsistent,1
character,entertaining,1
sweep,historical,1
character,subtle,1
force,major,1
treats,cooper,1
history,oral,1
mess,disastrous,1
ideas,heady,1
proclamation,proud,1
piece,provocative,1
thriller,violent,1
sendoff,hard-r,1
run,two-decade,1
movie,affecting,1
premise,high-concept,1
ride,predictable,1
pairing,first,1
locations,hawaiian,1
quality,existential,1
completists,long,1
demographic,particular,1
trip,frenetic,1
phoenix,dark,1
cheese,much,1
basis,scene-to-scene,1
shadow,large,1
environment,dank,1
productions,musical,1
moments,bring-the-house-down,1
man,paralyzed,1
things,small,1
celebration,pleasant,1
humor,tongue-in-cheek,1
action,strong,1
plot,hole-filled,1
movie,black,1
jones,lee,1
captain,titular,1
back,interplanetary,1
effects,monotonous,1
love,offbeat,1
art-house,foreign,1
effects,top-notch,1
script,mass-audience-appeal,1
showcase,great,1
story,inspiring,1
adaptation,comic,1
disappointment,substantial,1
captain,better-than-expected,1
avenger,first,1
horror,typical,1
stuff,supernatural,1
laughs,quirky,1
thrills,real,1
jeopardy,believable,1
spectacle,absurd,1
run,long,1
action,pedal-to-the-metal,1
movie-making,uncut,1
scenes,big,1
buzzer,final,1
cleverness,own,1
line,last,1
beauty,pure,1
offer,least,1
pleasures,scattered,1
exercise,protracted,1
dennis,rumpled,1
episode,fifth,1
tales,more,1
elfman,danny,1
crane,is-the-high-school,1
look,irreverent,1
biopic,irrelevant,1
downey,robert,1
reason,much,1
rip-off,shameless,1
brats,spoiled,1
aproximación,una,1
y,superficial,1
capote,truman,1
fría,sangre,1
parada,mejor,1
returns,emmerich,1
day,daddy,1
film,manufactured,1
animation,hand-drawn,1
music,arranged,1
criticism,conscious,1
events,great,1
keraudren,frank,1
life,sad,1
slips,spielberg,1
feats,prodigious,1
throwback,unfettered,1
days,wild,1
ripoff,chintzy,1
o.,david,1
rbg,documentary,1
spring,last,1
missteps,crucial,1
crowdpleaser,inspirational,1
film,fractured,1
impulses,artistic,1
implosion,cute-boys,1
cover,front,1
flick,creep,1
narrative,solid,1
comedy,cute,1
depressing,little,1
clarkson,patricia,1
test,litmus,1
attitudes,racial,1
realities,human,1
soapy,thickly,1
richness,textural,1
science-fiction,french,1
amount,surprising,1
quality,indie-film,1
theme,rundown,1
shark,giant,1
suu,san,1
stylization,careful,1
consideration,close,1
heart,human,1
storytelling,familiar,1
amendments,legal,1
agreement,foundational,1
bounciness,joyful,1
view,empathetic,1
crisis,migrant,1
connection,personal,1
pace,brisk,1
research,primary,1
documentaries,historical,1
western,excellent,1
box,empty,1
flair,evident,1
dinosaur,good,1
thing,little,1
nature,beautiful,1
ideas,odd,1
scene,screen,1
constipation,dramatic,1
performance,career-defining,1
mind,right,1
action,good,1
remake,identical,1
film,norwegian,1
pursuit,cold,1
layers,new,1
star,radiant,1
time,true,1
skies,dark,1
voice,own,1
planet,recent,1
conditions,impoverished,1
period,interesting,1
soul,little,1
tone,lighter,1
intentions,hazy,1
moments,fave,1
execution,artful,1
abrams,j.j.,1
born,natural,1
notes,high,1
performers,simmering-kettle,1
miracle,small,1
homage,pitch-perfect,1
films,american,1
movie,new,1
plot,basic,1
actress,terrific,1
gaps,cavernous,1
kruger,ehren,1
effect,same,1
sears,local,1
television,adjoining,1
soap,different,1
concoction,delicate,1
piece,lightweight,1
fluff,ephemeral,1
generation,new,1
action,cruise-style,1
oscar,[,1
[,magnetic,1
dance,oedipal,1
hearts,black,1
linen,white,1
world,wizarding,1
stories,grown-up,1
film,curious,1
comedy-thriller,purported,1
strength,main,1
events,many,1
tension,thick,1
score,effective,1
direction,sharp,1
delights,3-d,1
video,like,1
well,half-hearted,1
joe,routine,1
twist,added,1
kane,joe,1
sheffer,craig,1
contender,prime,1
fantasy,self-serving,1
amusement,moderate,1
portrayal,exuberant,1
meditation,compelling,1
vampire,good,1
nausea,cinematic,1
disaster,biggest,1
foray,first,1
wash,watercolour,1
oil,full-blooded,1
schematics,contrived,1
stars,true,1
disturbing,little,1
stab,dismal,1
thriller,comic,1
career,bigscreen,1
space,galactic,1
codgers,old,1
illnesses,fatal,1
ways,commercial,1
evolution,human,1
aplenty,gore,1
needles,hypodermic,1
brutality,unflinching,1
foot,own,1
russia,modern,1
story,all-too-familiar,1
person,sad,1
corruption,honest-cop,1
filmmaker,talented,1
pop-culture,brilliant,1
predilections,sexual,1
man,third,1
frolic,fragile,1
theme,real,1
bits,few,1
muck,silly,1
quotations,cobbled-together,1
films,notable,1
performances,lacklustre,1
set-pieces,unfunny,1
cuaron,alfonso,1
levels,multiple,1
person,single,1
school,art,1
mistake,crucial,1
characters,self-absorbed,1
hit,sleeper,1
movie,late-summer,1
retribution,knee-jerk,1
joke,dumb,1
loitering,cinematic,1
days,halcyon,1
thriller,original,1
no-frills,straightforward,1
kevin,undergrad,1
tap,double,1
follow-up,worthy,1
dutch,zoey,1
knock-off,straight,1
female,white,1
manner,a-to-z,1
tradition,time-honored,1
hollywood,super-spectacular,1
i,best,1
tale,functional,1
drama,dysfunctional-family,1
cinema,italian,1
you.s,final,1
reset,hard,1
accusations,speculative,1
city,martian,1
jane,thomas,1
cop,crooked,1
dogg,snoop,1
kendrick,anna,1
script,oscar-winning,1
travails,financial,1
direction,delicate,1
core,emotional,1
direction,general,1
triumph,quiet,1
thrill,entertaining,1
theory,dubious,1
effort,hit-and-miss,1
hitter,home-run,1
film,must-see,1
precision,intense,1
kitano,hard,1
horror,wild,1
taste,terrible,1
wells,tv-bred,1
adaptation,transformative,1
source,original,1
medium,cinematic,1
half-hour,last,1
piece,big,1
way,own,1
story,sentimental,1
insight,little,1
war,iraq,1
class,english,1
moment,iconic,1
arguments,compelling,1
sandler,adam,1
script,insipid,1
emerges,only,1
performance,final,1
direction,workmanlike,1
lifespan,human,1
comedy,poignant,1
manners,political,1
siblings,wachowski,1
space,loopy,1
tennessee,obscure,1
hero,national,1
credo,democratic,1
rhythms,latin,1
